Année;Dépense/Recette;Investissement/Fonctionnement;Chapitre;Libellé chapitre;Rubrique fonctionnelle;Article;Libellé article;Montant;Réel/Ordre id/Ordre diff
2012;Dépense;Fonctionnement;C933;CULTURE, VIE SOCIALE, JEUNESSE, SPORTS ET LOISIRS;R93312;A6283;Frais de nettoyage des locaux;134400.0;OR
2012;Dépense;Fonctionnement;C933;CULTURE, VIE SOCIALE, JEUNESSE, SPORTS ET LOISIRS;R93311;A6262;Frais de télécommunications;9000.0;OR
2012;Dépense;Fonctionnement;C933;CULTURE, VIE SOCIALE, JEUNESSE, SPORTS ET LOISIRS;R93315;A6245;Transports de personnes extérieures à la collectivité;28000.0;OR
2012;Dépense;Fonctionnement;C933;CULTURE, VIE SOCIALE, JEUNESSE, SPORTS ET LOISIRS;R93315;A6241;Transports de biens;12000.0;OR
2012;Dépense;Fonctionnement;C933;CULTURE, VIE SOCIALE, JEUNESSE, SPORTS ET LOISIRS;R93311;A6241;Transports de biens;1000.0;OR
2012;Dépense;Fonctionnement;C933;CULTURE, VIE SOCIALE, JEUNESSE, SPORTS ET LOISIRS;R9332;A6236;Catalogues et imprimés et publications;9180.0;OR
2012;Dépense;Fonctionnement;C933;CULTURE, VIE SOCIALE, JEUNESSE, SPORTS ET LOISIRS;R9332;A6231;Annonces et insertions;32000.0;OR
2012;Dépense;Fonctionnement;C933;CULTURE, VIE SOCIALE, JEUNESSE, SPORTS ET LOISIRS;R93314;A6185;Frais de colloques et de séminaires;250.0;OR
2012;Dépense;Fonctionnement;C933;CULTURE, VIE SOCIALE, JEUNESSE, SPORTS ET LOISIRS;R9332;A61522;Entretien et réparations sur bâtiments;280300.0;OR
2015;Dépense;Fonctionnement;C935;ACTION SOCIALE (hors RMI et RSA);R9351;A652412;Maisons d enfants à caractère social;39112776.0;OR
2015;Dépense;Fonctionnement;C935;ACTION SOCIALE (hors RMI et RSA);R9351;A6518;Autres (Primes et dots);37000.0;OR
2015;Dépense;Fonctionnement;C935;ACTION SOCIALE (hors RMI et RSA);R9351;A6513;Bourses;38000.0;OR
2015;Dépense;Fonctionnement;C935;ACTION SOCIALE (hors RMI et RSA);R9352;A6511212;Prestation de compension du handicap-moins de 20 ans;2040000.0;OR
2015;Dépense;Fonctionnement;C935;ACTION SOCIALE (hors RMI et RSA);R9351;A6478;Autres charges sociales diverses;32135.0;OR
2015;Dépense;Fonctionnement;C935;ACTION SOCIALE (hors RMI et RSA);R9351;A6458;Cotisations aux autres organismes sociaux;38430.0;OR
2015;Dépense;Fonctionnement;C935;ACTION SOCIALE (hors RMI et RSA);R9358;A6453;Cotisations aux caisses de retraite;40720.0;OR
2015;Dépense;Fonctionnement;C935;ACTION SOCIALE (hors RMI et RSA);R9351;A64126;Indemnités de licenciement;150000.0;OR
2015;Dépense;Fonctionnement;C935;ACTION SOCIALE (hors RMI et RSA);R9353;A64113;NBI;68057.0;OR
2015;Dépense;Fonctionnement;C935;ACTION SOCIALE (hors RMI et RSA);R9353;A64111;Rémunération principale;4245863.0;OR
2015;Dépense;Fonctionnement;C935;ACTION SOCIALE (hors RMI et RSA);R9358;A6338;Autres impôt. taxes et versements assimilés sur rémunérations;376.0;OR
2015;Dépense;Fonctionnement;C935;ACTION SOCIALE (hors RMI et RSA);R9358;A6336;Cotisations au C.N.F.P.T. et au centre de gestion de la fonction publique territoriale;2002.0;OR
2015;Dépense;Fonctionnement;C935;ACTION SOCIALE (hors RMI et RSA);R9351;A6336;Cotisations au C.N.F.P.T. et au centre de gestion de la fonction publique territoriale;457415.0;OR
2015;Dépense;Fonctionnement;C935;ACTION SOCIALE (hors RMI et RSA);R9353;A62878;Remboursements de frais à des tiers;563600.0;OR
2015;Dépense;Fonctionnement;C935;ACTION SOCIALE (hors RMI et RSA);R9350;A6283;Frais de nettoyage des locaux;460000.0;OR
2015;Dépense;Fonctionnement;C935;ACTION SOCIALE (hors RMI et RSA);R9350;A6282;Frais de gardiennage;233000.0;OR
2015;Dépense;Fonctionnement;C935;ACTION SOCIALE (hors RMI et RSA);R9350;A6261;Frais d affranchissement;400000.0;OR
2015;Dépense;Fonctionnement;C935;ACTION SOCIALE (hors RMI et RSA);R9353;A6245;Transports de personnes extérieures à la collectivité;22700000.0;OR
2015;Dépense;Fonctionnement;C935;ACTION SOCIALE (hors RMI et RSA);R9350;A6227;Frais d actes et de contentieux;80000.0;OR
2015;Dépense;Fonctionnement;C935;ACTION SOCIALE (hors RMI et RSA);R9353;A6188;Autres frais divers;10000.0;OR
2015;Dépense;Fonctionnement;C935;ACTION SOCIALE (hors RMI et RSA);R9352;A6188;Autres frais divers;105000.0;OR
2015;Dépense;Fonctionnement;C935;ACTION SOCIALE (hors RMI et RSA);R9350;A6184;Versement à des organismes de formation;10000.0;OR
2015;Dépense;Fonctionnement;C935;ACTION SOCIALE (hors RMI et RSA);R9352;A6156;Maintenance;12800.0;OR
2015;Dépense;Fonctionnement;C935;ACTION SOCIALE (hors RMI et RSA);R9351;A6156;Maintenance;100400.0;OR
2015;Dépense;Fonctionnement;C935;ACTION SOCIALE (hors RMI et RSA);R9351;A6132;Locations immmobilières;1152245.0;OR
2015;Dépense;Fonctionnement;C935;ACTION SOCIALE (hors RMI et RSA);R9351;A60636;Habillement et Vêtements de travail;29500.0;OR
2015;Dépense;Fonctionnement;C935;ACTION SOCIALE (hors RMI et RSA);R9351;A60623;Alimentation;144967.0;OR
2015;Dépense;Fonctionnement;C935;ACTION SOCIALE (hors RMI et RSA);R9350;A60621;Combustibles;25856.0;OR
2015;Dépense;Fonctionnement;C935;ACTION SOCIALE (hors RMI et RSA);R9351;A60612;Energie - Electricité;271985.0;OR
2015;Dépense;Investissement;C907;AMENAGEMENT ET ENVIRONNEMENT;R90738;A2157;Matériel et outillage technique;315000.0;OR
2015;Dépense;Investissement;C907;AMENAGEMENT ET ENVIRONNEMENT;R9070;A2031;Frais d études;8000.0;OR
2015;Dépense;Investissement;C917;AMENAGEMENT ET ENVIRONNEMENT;R9172;A204142;Subventions bâtiments et installations versées aux communes et structures intercommunales;2229000.0;OR
2015;Dépense;Investissement;C917;AMENAGEMENT ET ENVIRONNEMENT;R9172;A204141;Subventions biens mobiliers. matériel et études versées aux communes et structures intercommunales;50000.0;OR
2015;Recette;Fonctionnement;C937;AMENAGEMENT ET ENVIRONNEMENT;R93738;A7478218;Autres organismes publics;3000.0;OR
2015;Recette;Fonctionnement;C937;AMENAGEMENT ET ENVIRONNEMENT;R9370;A7474;Participations des communes et structures intercommunales;115000.0;OR
2015;Dépense;Fonctionnement;C937;AMENAGEMENT ET ENVIRONNEMENT;R93738;A6713;Dots et prix;21500.0;OR
2015;Dépense;Fonctionnement;C937;AMENAGEMENT ET ENVIRONNEMENT;R9371;A65888;Autres;2300000.0;OR
2015;Dépense;Fonctionnement;C937;AMENAGEMENT ET ENVIRONNEMENT;R93738;A6581;Redevances pour concessions. brevets. licences. procédés. droits et valeurs similaires;4000.0;OR
2015;Dépense;Fonctionnement;C937;AMENAGEMENT ET ENVIRONNEMENT;R9371;A6561;Participtations aux organismes de regroupement (syndicats mixtes et ententes);454611.0;OR
2015;Dépense;Fonctionnement;C937;AMENAGEMENT ET ENVIRONNEMENT;R9370;A6478;Autres charges sociales diverses;21660.0;OR
2015;Dépense;Fonctionnement;C937;AMENAGEMENT ET ENVIRONNEMENT;R9370;A6451;Cotisations à l  U.R.S.S.A.F.;1708796.0;OR
2015;Dépense;Fonctionnement;C937;AMENAGEMENT ET ENVIRONNEMENT;R9370;A64112;Supplément famillial de traitement et indemnité de résidence;411190.0;OR
2015;Dépense;Fonctionnement;C937;AMENAGEMENT ET ENVIRONNEMENT;R9370;A6332;Cotisations versées au F.N.A.L.;47376.0;OR
2015;Dépense;Fonctionnement;C937;AMENAGEMENT ET ENVIRONNEMENT;R9370;A6331;Versement de transport;256360.0;OR
2015;Dépense;Fonctionnement;C937;AMENAGEMENT ET ENVIRONNEMENT;R93738;A6282;Frais de gardiennage;770000.0;OR
2015;Dépense;Fonctionnement;C937;AMENAGEMENT ET ENVIRONNEMENT;R9371;A6234;Réceptions;6000.0;OR
2015;Dépense;Fonctionnement;C937;AMENAGEMENT ET ENVIRONNEMENT;R9371;A6231;Annonces et insertions;2500.0;OR
2015;Dépense;Fonctionnement;C937;AMENAGEMENT ET ENVIRONNEMENT;R9370;A62261;Honoraires médicaux et paramédicaux;11800.0;OR
2015;Dépense;Fonctionnement;C937;AMENAGEMENT ET ENVIRONNEMENT;R9372;A6188;Autres frais divers;379000.0;OR
2015;Dépense;Fonctionnement;C937;AMENAGEMENT ET ENVIRONNEMENT;R9371;A6188;Autres frais divers;399500.0;OR
2015;Dépense;Fonctionnement;C937;AMENAGEMENT ET ENVIRONNEMENT;R9370;A61521;Entretien et réparations sur terrains;95000.0;OR
2015;Dépense;Fonctionnement;C937;AMENAGEMENT ET ENVIRONNEMENT;R93738;A6065;Livres. disques. casettes (bibliothèques. médiatèques);11000.0;OR
2015;Dépense;Fonctionnement;C937;AMENAGEMENT ET ENVIRONNEMENT;R9370;A60622;Carburants;6500.0;OR
2015;Dépense;Fonctionnement;C937;AMENAGEMENT ET ENVIRONNEMENT;R93738;A60611;Eau et assainissement;430100.0;OR
2015;Recette;Fonctionnement;C941;AUTRES IMPOTS ET TAXES;R941;A7351;Taxe sur l électricité;12000000.0;OR
2015;Dépense;Fonctionnement;C941;AUTRES IMPOTS ET TAXES;R941;A7398;Autres reversements;100000.0;OR
2015;Dépense;Investissement;C903;CULTURE, VIE SOCIALE, JEUNESSE, SPORTS ET LOISIRS;R9032;A2312;Agencements et aménagements de terrains;40000.0;OR
2015;Dépense;Investissement;C903;CULTURE, VIE SOCIALE, JEUNESSE, SPORTS ET LOISIRS;R90314;A21848;Autres matériel de bureau et mobiliers;101700.0;OR
2015;Dépense;Investissement;C903;CULTURE, VIE SOCIALE, JEUNESSE, SPORTS ET LOISIRS;R90312;A216;Collections et oeuvres d art;1969000.0;OR
2015;Dépense;Investissement;C903;CULTURE, VIE SOCIALE, JEUNESSE, SPORTS ET LOISIRS;R9032;A214;Constructions sur sol d autrui;100000.0;OR
2015;Dépense;Investissement;C903;CULTURE, VIE SOCIALE, JEUNESSE, SPORTS ET LOISIRS;R9032;A2128;Autres agencements et aménagements;569000.0;OR
2015;Dépense;Investissement;C903;CULTURE, VIE SOCIALE, JEUNESSE, SPORTS ET LOISIRS;R9032;A2121;Plantations d arbres et arbustes;8000.0;OR
2015;Dépense;Investissement;C913;CULTURE, VIE SOCIALE, JEUNESSE, SPORTS ET LOISIRS;R9132;A204152;Subventions bâtiments et installations versées aux autres groupements de collectivités;223442.1;OR
2015;Dépense;Investissement;C913;CULTURE, VIE SOCIALE, JEUNESSE, SPORTS ET LOISIRS;R91312;A204141;Subventions biens mobiliers. matériel et études versées aux communes et structures intercommunales;30000.0;OR
2015;Recette;Fonctionnement;C933;CULTURE, VIE SOCIALE, JEUNESSE, SPORTS ET LOISIRS;R93315;A7581;Redevances pour concessions. brevets. licenses. marques. procédés. droits et valeur similaires;100.0;OR
2015;Recette;Fonctionnement;C933;CULTURE, VIE SOCIALE, JEUNESSE, SPORTS ET LOISIRS;R93311;A74718;Autres participations de l Etat;13000.0;OR
2015;Recette;Fonctionnement;C933;CULTURE, VIE SOCIALE, JEUNESSE, SPORTS ET LOISIRS;R93315;A7088;Autres produits d activités annexes (abonnements et ventes d ouvrages...);2000.0;OR
2015;Recette;Fonctionnement;C933;CULTURE, VIE SOCIALE, JEUNESSE, SPORTS ET LOISIRS;R93314;A7088;Autres produits d activités annexes (abonnements et ventes d ouvrages...);57200.0;OR
2015;Recette;Fonctionnement;C933;CULTURE, VIE SOCIALE, JEUNESSE, SPORTS ET LOISIRS;R93314;A7062;Redevances et droits des services à caractère culturel;187825.0;OR
2015;Recette;Fonctionnement;C933;CULTURE, VIE SOCIALE, JEUNESSE, SPORTS ET LOISIRS;R93311;A7038;Autres redevances et recettes;15000.0;OR
2015;Recette;Fonctionnement;C933;CULTURE, VIE SOCIALE, JEUNESSE, SPORTS ET LOISIRS;R93314;A70323;Redevance d occupation du domaine public départemental;7000.0;OR
2015;Recette;Fonctionnement;C933;CULTURE, VIE SOCIALE, JEUNESSE, SPORTS ET LOISIRS;R93311;A70323;Redevance d occupation du domaine public départemental;4000.0;OR
2015;Recette;Fonctionnement;C933;CULTURE, VIE SOCIALE, JEUNESSE, SPORTS ET LOISIRS;R9332;A6459;Remboursements sur charges de Sécurité Sociale et de prévoyance;55000.0;OR
2015;Dépense;Fonctionnement;C933;CULTURE, VIE SOCIALE, JEUNESSE, SPORTS ET LOISIRS;R9332;A6453;Cotisations aux caisses de retraite;623349.0;OR
2015;Dépense;Fonctionnement;C933;CULTURE, VIE SOCIALE, JEUNESSE, SPORTS ET LOISIRS;R93312;A6453;Cotisations aux caisses de retraite;1008626.0;OR
2015;Dépense;Fonctionnement;C933;CULTURE, VIE SOCIALE, JEUNESSE, SPORTS ET LOISIRS;R9332;A6451;Cotisations à l  U.R.S.S.A.F.;493901.0;OR
2015;Dépense;Fonctionnement;C933;CULTURE, VIE SOCIALE, JEUNESSE, SPORTS ET LOISIRS;R93314;A6414;Personnel rémunéré a la vacation;10600.0;OR
2015;Dépense;Fonctionnement;C933;CULTURE, VIE SOCIALE, JEUNESSE, SPORTS ET LOISIRS;R93312;A64131;Rémunérations du personnel non titulaire;1212322.0;OR
2015;Dépense;Fonctionnement;C933;CULTURE, VIE SOCIALE, JEUNESSE, SPORTS ET LOISIRS;R93312;A64113;NBI;31547.0;OR
2015;Dépense;Fonctionnement;C933;CULTURE, VIE SOCIALE, JEUNESSE, SPORTS ET LOISIRS;R9332;A6338;Autres impôt. taxes et versements assimilés sur rémunérations;7332.0;OR
2015;Dépense;Fonctionnement;C933;CULTURE, VIE SOCIALE, JEUNESSE, SPORTS ET LOISIRS;R93312;A6332;Cotisations versées au F.N.A.L.;21296.0;OR
2015;Dépense;Fonctionnement;C933;CULTURE, VIE SOCIALE, JEUNESSE, SPORTS ET LOISIRS;R93315;A6245;Transports de personnes extérieures à la collectivité;52000.0;OR
2015;Dépense;Fonctionnement;C933;CULTURE, VIE SOCIALE, JEUNESSE, SPORTS ET LOISIRS;R9332;A6236;Catalogues et imprimés et publications;6120.0;OR
2015;Dépense;Fonctionnement;C933;CULTURE, VIE SOCIALE, JEUNESSE, SPORTS ET LOISIRS;R93314;A6236;Catalogues et imprimés et publications;129750.0;OR
2015;Dépense;Fonctionnement;C933;CULTURE, VIE SOCIALE, JEUNESSE, SPORTS ET LOISIRS;R93314;A6232;Fêtes et cérémonies;23030.0;OR
2015;Dépense;Fonctionnement;C933;CULTURE, VIE SOCIALE, JEUNESSE, SPORTS ET LOISIRS;R93312;A6188;Autres frais divers;13000.0;OR
2015;Dépense;Fonctionnement;C933;CULTURE, VIE SOCIALE, JEUNESSE, SPORTS ET LOISIRS;R9332;A6156;Maintenance;118320.0;OR
2015;Dépense;Fonctionnement;C933;CULTURE, VIE SOCIALE, JEUNESSE, SPORTS ET LOISIRS;R93314;A61558;Entretien et réparations sur autres biens mobiliers;58700.0;OR
2015;Dépense;Fonctionnement;C933;CULTURE, VIE SOCIALE, JEUNESSE, SPORTS ET LOISIRS;R93315;A61522;Entretien et réparations sur bâtiments;13000.0;OR
2015;Dépense;Fonctionnement;C933;CULTURE, VIE SOCIALE, JEUNESSE, SPORTS ET LOISIRS;R93314;A607;Achats de marchandises;58600.0;OR
2015;Dépense;Fonctionnement;C933;CULTURE, VIE SOCIALE, JEUNESSE, SPORTS ET LOISIRS;R93315;A60636;Habillement et Vêtements de travail;5400.0;OR
2015;Dépense;Fonctionnement;C933;CULTURE, VIE SOCIALE, JEUNESSE, SPORTS ET LOISIRS;R93314;A60636;Habillement et Vêtements de travail;26000.0;OR
2015;Dépense;Fonctionnement;C933;CULTURE, VIE SOCIALE, JEUNESSE, SPORTS ET LOISIRS;R93315;A60632;Fournitures de petit équipement;200.0;OR
2015;Dépense;Fonctionnement;C933;CULTURE, VIE SOCIALE, JEUNESSE, SPORTS ET LOISIRS;R93311;A60632;Fournitures de petit équipement;2200.0;OR
2015;Dépense;Fonctionnement;C933;CULTURE, VIE SOCIALE, JEUNESSE, SPORTS ET LOISIRS;R93315;A60631;Fournitures d entretien;200.0;OR
2015;Dépense;Fonctionnement;C933;CULTURE, VIE SOCIALE, JEUNESSE, SPORTS ET LOISIRS;R93311;A60623;Alimentation;13200.0;OR
2015;Dépense;Fonctionnement;C933;CULTURE, VIE SOCIALE, JEUNESSE, SPORTS ET LOISIRS;R9332;A60612;Energie - Electricité;503445.0;OR
2015;Dépense;Fonctionnement;C933;CULTURE, VIE SOCIALE, JEUNESSE, SPORTS ET LOISIRS;R93312;A60612;Energie - Electricité;199543.0;OR
2015;Recette;Investissement;C923;DETTES ET AUTRES OPERATIONS FINANCIERES;R923;A166;Refinancement de dette;100000000.0;OR
2015;Recette;Investissement;C923;DETTES ET AUTRES OPERATIONS FINANCIERES;R923;A1641;Emprunts en euro;247632000.0;OR
2009;Dépense;Fonctionnement;C935;ACTION SOCIALE (hors RMI et RSA);R9353;A6512;Secours d urgence;260000.0;OR
2009;Dépense;Fonctionnement;C935;ACTION SOCIALE (hors RMI et RSA);R9358;A65111;Famille et enfance;1000000.0;OR
2009;Dépense;Fonctionnement;C935;ACTION SOCIALE (hors RMI et RSA);R9351;A65111;Famille et enfance;16592700.0;OR
2009;Dépense;Fonctionnement;C935;ACTION SOCIALE (hors RMI et RSA);R9358;A6453;Cotisations aux caisses de retraite;74350.0;OR
2009;Dépense;Fonctionnement;C935;ACTION SOCIALE (hors RMI et RSA);R9353;A6453;Cotisations aux caisses de retraite;1152900.0;OR
2009;Dépense;Fonctionnement;C935;ACTION SOCIALE (hors RMI et RSA);R9358;A6451;Cotisations à l  U.R.S.S.A.F.;36600.0;OR
2009;Dépense;Fonctionnement;C935;ACTION SOCIALE (hors RMI et RSA);R9350;A6451;Cotisations à l  U.R.S.S.A.F.;3165650.0;OR
2009;Dépense;Fonctionnement;C935;ACTION SOCIALE (hors RMI et RSA);R9353;A6414;Personnel rémunéré a la vacation;329700.0;OR
2009;Dépense;Fonctionnement;C935;ACTION SOCIALE (hors RMI et RSA);R9353;A64131;Rémunérations du personnel non titulaire;69350.0;OR
2009;Dépense;Fonctionnement;C935;ACTION SOCIALE (hors RMI et RSA);R9352;A64131;Rémunérations du personnel non titulaire;494150.0;OR
2009;Dépense;Fonctionnement;C935;ACTION SOCIALE (hors RMI et RSA);R9351;A64131;Rémunérations du personnel non titulaire;1614600.0;OR
2009;Dépense;Fonctionnement;C935;ACTION SOCIALE (hors RMI et RSA);R9351;A64118;Autres indemnités;5045250.0;OR
2009;Dépense;Fonctionnement;C935;ACTION SOCIALE (hors RMI et RSA);R9350;A64118;Autres indemnités;3672300.0;OR
2009;Dépense;Fonctionnement;C935;ACTION SOCIALE (hors RMI et RSA);R9353;A64113;NBI;63600.0;OR
2009;Dépense;Fonctionnement;C935;ACTION SOCIALE (hors RMI et RSA);R9351;A64113;NBI;624350.0;OR
2009;Dépense;Fonctionnement;C935;ACTION SOCIALE (hors RMI et RSA);R9358;A64112;Supplément famillial de traitement et indemnité de résidence;11250.0;OR
2009;Dépense;Fonctionnement;C935;ACTION SOCIALE (hors RMI et RSA);R9352;A64112;Supplément famillial de traitement et indemnité de résidence;92000.0;OR
2009;Dépense;Fonctionnement;C935;ACTION SOCIALE (hors RMI et RSA);R9350;A64112;Supplément famillial de traitement et indemnité de résidence;699300.0;OR
2009;Dépense;Fonctionnement;C935;ACTION SOCIALE (hors RMI et RSA);R9358;A64111;Rémunération principale;217300.0;OR
2009;Dépense;Fonctionnement;C935;ACTION SOCIALE (hors RMI et RSA);R9352;A63513;Autres impôts locaux;7600.0;OR
2009;Dépense;Fonctionnement;C935;ACTION SOCIALE (hors RMI et RSA);R9358;A6336;Cotisations au C.N.F.P.T. et au centre de gestion de la fonction publique territoriale;3400.0;OR
2009;Dépense;Fonctionnement;C935;ACTION SOCIALE (hors RMI et RSA);R9353;A6332;Cotisations versées au F.N.A.L.;21650.0;OR
2009;Dépense;Fonctionnement;C935;ACTION SOCIALE (hors RMI et RSA);R9353;A6331;Versement de transport;110250.0;OR
2009;Dépense;Fonctionnement;C935;ACTION SOCIALE (hors RMI et RSA);R9352;A6331;Versement de transport;72950.0;OR
2009;Dépense;Fonctionnement;C935;ACTION SOCIALE (hors RMI et RSA);R9353;A62878;Remboursements de frais à des tiers;1039712.12;OR
2009;Dépense;Fonctionnement;C935;ACTION SOCIALE (hors RMI et RSA);R9351;A62878;Remboursements de frais à des tiers;6587447.4;OR
2009;Dépense;Fonctionnement;C935;ACTION SOCIALE (hors RMI et RSA);R9351;A6262;Frais de télécommunications;300.0;OR
2009;Dépense;Fonctionnement;C935;ACTION SOCIALE (hors RMI et RSA);R9351;A6245;Transports de personnes extérieures à la collectivité;1223000.0;OR
2009;Dépense;Fonctionnement;C935;ACTION SOCIALE (hors RMI et RSA);R9358;A6227;Frais d actes et de contentieux;100.0;OR
2009;Dépense;Fonctionnement;C935;ACTION SOCIALE (hors RMI et RSA);R9352;A62268;Autres honoraires. conseils...;5400.0;OR
2009;Dépense;Fonctionnement;C935;ACTION SOCIALE (hors RMI et RSA);R9351;A616;Primes d assurances;2700.0;OR
2009;Dépense;Fonctionnement;C935;ACTION SOCIALE (hors RMI et RSA);R9352;A61522;Entretien et réparations sur bâtiments;10000.0;OR
2009;Dépense;Fonctionnement;C935;ACTION SOCIALE (hors RMI et RSA);R9351;A61522;Entretien et réparations sur bâtiments;546700.0;OR
2009;Dépense;Fonctionnement;C935;ACTION SOCIALE (hors RMI et RSA);R9352;A614;Charges locatives et de copropriété;96950.0;OR
2009;Dépense;Fonctionnement;C935;ACTION SOCIALE (hors RMI et RSA);R9351;A614;Charges locatives et de copropriété;365702.0;OR
2009;Dépense;Fonctionnement;C935;ACTION SOCIALE (hors RMI et RSA);R9351;A6132;Locations immmobilières;1198849.0;OR
2009;Dépense;Fonctionnement;C935;ACTION SOCIALE (hors RMI et RSA);R9350;A6132;Locations immmobilières;4205295.0;OR
2009;Dépense;Fonctionnement;C935;ACTION SOCIALE (hors RMI et RSA);R9350;A611;Contrats de prestations de services;25000.0;OR
2009;Dépense;Fonctionnement;C935;ACTION SOCIALE (hors RMI et RSA);R9351;A60661;Médicaments;23000.0;OR
2009;Dépense;Fonctionnement;C935;ACTION SOCIALE (hors RMI et RSA);R9351;A60623;Alimentation;526300.0;OR
2009;Dépense;Fonctionnement;C935;ACTION SOCIALE (hors RMI et RSA);R9350;A60621;Combustibles;29800.0;OR
